,event,count,player,input,target,algorithm,output
2511,228,8,0,0.31521739130434784,0.08069336521219367,BASELINE,0.32127913927077106
2512,228,8,1,0.12282608695652174,0.04781829049611477,ICM,0.12875351757616815
2513,228,8,1,0.12282608695652174,0.04781829049611477,BASELINE,0.19874476987447698
2514,228,8,2,0.11956521739130435,0.14494919306634788,ICM,0.12706511104781773
2515,228,8,2,0.11956521739130435,0.14494919306634788,BASELINE,0.14494919306634788
2516,228,8,3,0.09728260869565217,0.03735803945008966,ICM,0.11472930427181605
2517,228,8,3,0.09728260869565217,0.03735803945008966,BASELINE,0.10759115361625822
2518,228,8,4,0.09510869565217392,0.32127913927077106,ICM,0.11344395584782853
2519,228,8,4,0.09510869565217392,0.32127913927077106,BASELINE,0.08069336521219367
2520,228,8,5,0.08804347826086957,0.06156604901374776,ICM,0.10915445761979886
2521,228,8,5,0.08804347826086957,0.06156604901374776,BASELINE,0.06156604901374776
2522,228,8,6,0.08695652173913043,0.10759115361625822,ICM,0.10847872867892425
2523,228,8,6,0.08695652173913043,0.10759115361625822,BASELINE,0.04781829049611477
2524,228,8,7,0.075,0.19874476987447698,ICM,0.10074541122285494
2525,228,8,7,0.075,0.19874476987447698,BASELINE,0.03735803945008966
2526,229,9,0,0.2997159090909091,0.19280751297519239,ICM,0.18807213539419482
2527,229,9,0,0.2997159090909091,0.19280751297519239,BASELINE,0.31185513202281145
2528,229,9,1,0.1571969696969697,0.03636167181279096,ICM,0.1410341930934606
2529,229,9,1,0.1571969696969697,0.03636167181279096,BASELINE,0.19280751297519239
2530,229,9,2,0.15482954545454544,0.07852692650015933,ICM,0.14002006033198447
2531,229,9,2,0.15482954545454544,0.07852692650015933,BASELINE,0.14085180260859054
2532,229,9,3,0.1240530303030303,0.04634075767065537,ICM,0.12576974138816888
2533,229,9,3,0.1240530303030303,0.04634075767065537,BASELINE,0.10441687635749632
2534,229,9,4,0.07291666666666667,0.05990381692250779,ICM,0.09619340671935603
2535,229,9,4,0.07291666666666667,0.05990381692250779,BASELINE,0.07852692650015933
2536,229,9,5,0.054924242424242424,0.028935503129795877,ICM,0.08318149881710578
2537,229,9,5,0.054924242424242424,0.028935503129795877,BASELINE,0.05990381692250779
2538,229,9,6,0.052556818181818184,0.14085180260859054,ICM,0.08132924598296602
2539,229,9,6,0.052556818181818184,0.14085180260859054,BASELINE,0.04634075767065537
2540,229,9,7,0.050662878787878785,0.31185513202281145,ICM,0.07982088776008286
2541,229,9,7,0.050662878787878785,0.31185513202281145,BASELINE,0.03636167181279096
2542,229,9,8,0.03314393939393939,0.10441687635749632,ICM,0.06457883051268436
2543,229,9,8,0.03314393939393939,0.10441687635749632,BASELINE,0.028935503129795877
2544,230,5,0,0.2830188679245283,0.37895015466788873,ICM,0.23113085218327528
2545,230,5,0,0.2830188679245283,0.37895015466788873,BASELINE,0.37895015466788873
2546,230,5,1,0.24150943396226415,0.16915886742808833,ICM,0.21777832249109214
2547,230,5,1,0.24150943396226415,0.16915886742808833,BASELINE,0.2341351832903371
2548,230,5,2,0.2037735849056604,0.2341351832903371,ICM,0.20415738048192716
2549,230,5,2,0.2037735849056604,0.2341351832903371,BASELINE,0.16915886742808833
2550,230,5,3,0.17358490566037735,0.12449283549894716,ICM,0.19200821757697495
2551,230,5,3,0.17358490566037735,0.12449283549894716,BASELINE,0.12449283549894716
2552,230,5,4,0.09811320754716982,0.09326295911473868,ICM,0.1549252272667293
2553,230,5,4,0.09811320754716982,0.09326295911473868,BASELINE,0.09326295911473868
2554,231,2,0,0.7285714285714285,0.6214004305267861,ICM,0.5554973396693877
2555,231,2,0,0.7285714285714285,0.6214004305267861,BASELINE,0.6214004305267861
2556,231,2,1,0.2714285714285714,0.37859956947321394,ICM,0.44450266033061203
2557,231,2,1,0.2714285714285714,0.37859956947321394,BASELINE,0.37859956947321394
2558,232,5,0,0.3551660516605166,0.3780203344647479,ICM,0.25794020285353747
2559,232,5,0,0.3551660516605166,0.3780203344647479,BASELINE,0.3780203344647479
2560,232,5,1,0.34686346863468637,0.16951070194200338,ICM,0.255945389211378
2561,232,5,1,0.34686346863468637,0.16951070194200338,BASELINE,0.23361386215340743
2562,232,5,2,0.14391143911439114,0.23361386215340743,ICM,0.1906118089204179
2563,232,5,2,0.14391143911439114,0.23361386215340743,BASELINE,0.16951070194200338
2564,232,5,3,0.13653136531365315,0.12506005796562358,ICM,0.18730488928283265
2565,232,5,3,0.13653136531365315,0.12506005796562358,BASELINE,0.12506005796562358
2566,232,5,4,0.017527675276752766,0.0937950434742177,ICM,0.10819770973183684
2567,232,5,4,0.017527675276752766,0.0937950434742177,BASELINE,0.0937950434742177
2568,233,9,0,0.21068660022148394,0.10245239544650055,ICM,0.16026805897533913
2569,233,9,0,0.21068660022148394,0.10245239544650055,BASELINE,0.335586010358869
2570,233,9,1,0.17718715393134,0.05879735370295672,ICM,0.1471589825088666
2571,233,9,1,0.17718715393134,0.05879735370295672,BASELINE,0.1830386776300379
2572,233,9,2,0.14728682170542637,0.1830386776300379,ICM,0.13401425836456946
2573,233,9,2,0.14728682170542637,0.1830386776300379,BASELINE,0.1364069879746109
2574,233,9,3,0.1273532668881506,0.07737405289238226,ICM,0.12430167363607872
2575,233,9,3,0.1273532668881506,0.07737405289238226,BASELINE,0.10245239544650055
2576,233,9,4,0.11212624584717608,0.335586010358869,ICM,0.11625961058083072
2577,233,9,4,0.11212624584717608,0.335586010358869,BASELINE,0.07737405289238226
2578,233,9,5,0.08361018826135105,0.1364069879746109,ICM,0.09938928907000502
2579,233,9,5,0.08361018826135105,0.1364069879746109,BASELINE,0.05879735370295672
2580,233,9,6,0.058693244739756366,0.04496013573782947,ICM,0.08210406757017441
2581,233,9,6,0.058693244739756366,0.04496013573782947,BASELINE,0.04496013573782947
2582,233,9,7,0.044296788482835,0.026788824448917434,ICM,0.0706398833456534
2583,233,9,7,0.044296788482835,0.026788824448917434,BASELINE,0.0345955618078958
2584,233,9,8,0.03875968992248062,0.0345955618078958,ICM,0.06586417594848683
2585,233,9,8,0.03875968992248062,0.0345955618078958,BASELINE,0.026788824448917434
2586,234,7,0,0.2197724039829303,0.0487599689462912,ICM,0.18286419473386661
2587,234,7,0,0.2197724039829303,0.0487599689462912,BASELINE,0.36967464182369963
2588,234,7,1,0.19381223328591748,0.36967464182369963,ICM,0.17139932236022515
2589,234,7,1,0.19381223328591748,0.36967464182369963,BASELINE,0.22844802032606396
2590,234,7,2,0.15967283072546232,0.14894770273131483,ICM,0.1546469531164839
2591,234,7,2,0.15967283072546232,0.14894770273131483,BASELINE,0.14894770273131483
2592,234,7,3,0.14509246088193456,0.03561860399463618,ICM,0.14681589216617422
2593,234,7,3,0.14509246088193456,0.03561860399463618,BASELINE,0.09979250476392124
2594,234,7,4,0.1120199146514936,0.09979250476392124,ICM,0.1272467949115868
2595,234,7,4,0.1120199146514936,0.09979250476392124,BASELINE,0.06875855741407298
2596,234,7,5,0.0992176386913229,0.22844802032606396,ICM,0.11889042209608967
2597,234,7,5,0.0992176386913229,0.22844802032606396,BASELINE,0.0487599689462912
2598,234,7,6,0.07041251778093884,0.06875855741407298,ICM,0.09813642061556878
2599,234,7,6,0.07041251778093884,0.06875855741407298,BASELINE,0.03561860399463618
2600,235,2,0,0.666018158236057,0.618032539322985,ICM,0.5391910895806538
2601,235,2,0,0.666018158236057,0.618032539322985,BASELINE,0.618032539322985
2602,235,2,1,0.3339818417639429,0.38196746067701504,ICM,0.460808910419346
2603,235,2,1,0.3339818417639429,0.38196746067701504,BASELINE,0.38196746067701504
2604,236,4,0,0.25,0.4181767098500353,ICM,0.24999999999999994
2605,236,4,0,0.25,0.4181767098500353,BASELINE,0.16168502776073698
2606,236,4,1,0.25,0.16168502776073698,ICM,0.24999999999999994
2607,236,4,1,0.25,0.16168502776073698,BASELINE,0.16168502776073698
2608,236,4,2,0.25,0.25845323462849074,ICM,0.24999999999999994
2609,236,4,2,0.25,0.25845323462849074,BASELINE,0.25845323462849074
2610,236,4,3,0.25,0.16168502776073698,ICM,0.24999999999999994
2611,236,4,3,0.25,0.16168502776073698,BASELINE,0.4181767098500353
2612,237,10,0,0.22078177175407582,0.31785526993600244,ICM,0.15954542420142556
2613,237,10,0,0.22078177175407582,0.31785526993600244,BASELINE,0.31785526993600244
2614,237,10,1,0.16813985464545275,0.13665727664669547,ICM,0.13886905228268892
2615,237,10,1,0.16813985464545275,0.13665727664669547,BASELINE,0.19645136139820027
2616,237,10,2,0.15370261245334904,0.09660311773414332,ICM,0.13246039536900572
2617,237,10,2,0.15370261245334904,0.09660311773414332,BASELINE,0.13665727664669547
2618,237,10,3,0.1375957572186211,0.19645136139820027,ICM,0.12486125948633013
2619,237,10,3,0.1375957572186211,0.19645136139820027,BASELINE,0.09660311773414332
2620,237,10,4,0.07198978589668041,0.05070958849436367,ICM,0.08762549089106533
2621,237,10,4,0.07198978589668041,0.05070958849436367,BASELINE,0.06941228066104503
2622,237,10,5,0.07032017285405617,0.037676875026104874,ICM,0.08651236004635389
2623,237,10,5,0.07032017285405617,0.037676875026104874,BASELINE,0.05070958849436367
2624,237,10,6,0.057945393832252994,0.06941228066104503,ICM,0.07793617637418596
2625,237,10,6,0.057945393832252994,0.06941228066104503,BASELINE,0.037676875026104874
2626,237,10,7,0.05107051659791789,0.037676875026104874,ICM,0.07290373100111865
2627,237,10,7,0.05107051659791789,0.037676875026104874,BASELINE,0.037676875026104874
2628,237,10,8,0.03643684934197604,0.02847867753867002,ICM,0.06147098061171534
2629,237,10,8,0.03643684934197604,0.02847867753867002,BASELINE,0.02847867753867002
2630,237,10,9,0.032017285405617754,0.02847867753867002,ICM,0.05781512973610822
2631,237,10,9,0.032017285405617754,0.02847867753867002,BASELINE,0.02847867753867002
2632,238,8,0,0.22847826086956521,0.3370947401607903,ICM,0.1733971791862543
2633,238,8,0,0.22847826086956521,0.3370947401607903,BASELINE,0.3370947401607903
2634,238,8,1,0.13858695652173914,0.1457411591613683,ICM,0.1344494730130636
2635,238,8,1,0.13858695652173914,0.1457411591613683,BASELINE,0.2083390258000105
2636,238,8,2,0.13445652173913045,0.04190925332352478,ICM,0.13230545504557362
2637,238,8,2,0.13445652173913045,0.04190925332352478,BASELINE,0.1457411591613683
2638,238,8,3,0.1284782608695652,0.055642110241185434,ICM,0.12913252031030034
2639,238,8,3,0.1284782608695652,0.055642110241185434,BASELINE,0.10379906468393674
2640,238,8,4,0.10532608695652174,0.10379906468393674,ICM,0.11599041529616602
2641,238,8,4,0.10532608695652174,0.10379906468393674,BASELINE,0.07529294309284851
2642,238,8,5,0.10315217391304347,0.2083390258000105,ICM,0.11468016974485912
2643,238,8,5,0.10315217391304347,0.2083390258000105,BASELINE,0.055642110241185434
2644,238,8,6,0.09304347826086956,0.07529294309284851,ICM,0.10839653028615884
2645,238,8,6,0.09304347826086956,0.07529294309284851,BASELINE,0.04190925332352478
2646,238,8,7,0.06847826086956521,0.032181703536335454,ICM,0.09164825711762438
2647,238,8,7,0.06847826086956521,0.032181703536335454,BASELINE,0.032181703536335454
2648,239,9,0,0.1684514003294893,0.32950969621348075,ICM,0.14363178626705916
2649,239,9,0,0.1684514003294893,0.32950969621348075,BASELINE,0.32950969621348075
2650,239,9,1,0.16103789126853377,0.09894562067199905,ICM,0.14028237579884834
2651,239,9,1,0.16103789126853377,0.09894562067199905,BASELINE,0.2036515527363654
2652,239,9,2,0.15588962108731466,0.13999358722615218,ICM,0.13789885054065837
2653,239,9,2,0.15588962108731466,0.13999358722615218,BASELINE,0.13999358722615218
2654,239,9,3,0.15177100494233936,0.2036515527363654,ICM,0.13595669362548193
2655,239,9,3,0.15177100494233936,0.2036515527363654,BASELINE,0.09894562067199905
2656,239,9,4,0.12088138385502471,0.05389961274799787,ICM,0.12028142873974122
2657,239,9,4,0.12088138385502471,0.05389961274799787,BASELINE,0.07196101630037631
2658,239,9,5,0.10461285008237232,0.07196101630037631,ICM,0.11112216922983564
2659,239,9,5,0.10461285008237232,0.07196101630037631,BASELINE,0.05389961274799787
2660,239,9,6,0.057866556836902804,0.04161467680116921,ICM,0.08014750788976877
2661,239,9,6,0.057866556836902804,0.04161467680116921,BASELINE,0.04161467680116921
2662,239,9,7,0.04901153212520593,0.027274173423277873,ICM,0.0732668441220826
2663,239,9,7,0.04901153212520593,0.027274173423277873,BASELINE,0.03315006387918135
2664,239,9,8,0.030477759472817133,0.03315006387918135,ICM,0.0574123437865176
2665,239,9,8,0.030477759472817133,0.03315006387918135,BASELINE,0.027274173423277873
2666,240,2,0,0.7058823529411765,0.3819195830593507,ICM,0.5486213481520322
2667,240,2,0,0.7058823529411765,0.3819195830593507,BASELINE,0.6180804169406493
2668,240,2,1,0.29411764705882354,0.6180804169406493,ICM,0.451378651847968
2669,240,2,1,0.29411764705882354,0.6180804169406493,BASELINE,0.3819195830593507
2670,241,6,0,0.2739892839746712,0.22908278972581797,ICM,0.21321440256241542
2671,241,6,0,0.2739892839746712,0.22908278972581797,BASELINE,0.37065857201100805
2672,241,6,1,0.2106673161227472,0.15661152023239222,ICM,0.18973807132532455
2673,241,6,1,0.2106673161227472,0.15661152023239222,BASELINE,0.22908278972581797
2674,241,6,2,0.1826595226497808,0.10925396238915502,ICM,0.17770591017738083
2675,241,6,2,0.1826595226497808,0.10925396238915502,BASELINE,0.15661152023239222
2676,241,6,3,0.13784705309303458,0.37065857201100805,ICM,0.15567658439305151
2677,241,6,3,0.13784705309303458,0.37065857201100805,BASELINE,0.10925396238915502
2678,241,6,4,0.10642961519727229,0.07780488737131791,ICM,0.13762714946011115
2679,241,6,4,0.10642961519727229,0.07780488737131791,BASELINE,0.07780488737131791
2680,241,6,5,0.0884072089624939,0.056588268270308835,ICM,0.12603788208171604
2681,241,6,5,0.0884072089624939,0.056588268270308835,BASELINE,0.056588268270308835
2682,242,6,0,0.21875,0.07341233842093378,ICM,0.1926649413165495
2683,242,6,0,0.21875,0.07341233842093378,BASELINE,0.3787558199790892
2684,242,6,1,0.20555555555555555,0.1558879849003604,ICM,0.1870148419881173
2685,242,6,1,0.20555555555555555,0.1558879849003604,BASELINE,0.23408944656844766
2686,242,6,2,0.203125,0.3787558199790892,ICM,0.18594673722559665
2687,242,6,2,0.203125,0.3787558199790892,BASELINE,0.1558879849003604
2688,242,6,3,0.1527777777777778,0.10589653457527695,ICM,0.1616393541085996
2689,242,6,3,0.1527777777777778,0.10589653457527695,BASELINE,0.10589653457527695
2690,242,6,4,0.12916666666666668,0.23408944656844766,ICM,0.1485511569890436
2691,242,6,4,0.12916666666666668,0.23408944656844766,BASELINE,0.07341233842093378
2692,242,6,5,0.090625,0.051957875555892034,ICM,0.12418296837209562
2693,242,6,5,0.090625,0.051957875555892034,BASELINE,0.051957875555892034
2694,243,5,0,0.42407471463161533,0.2342907774184281,ICM,0.2717285291069029
2695,243,5,0,0.42407471463161533,0.2342907774184281,BASELINE,0.3792314847210015
2696,243,5,1,0.22829470771359392,0.1699264139082549,ICM,0.21855702773363625
2697,243,5,1,0.22829470771359392,0.1699264139082549,BASELINE,0.2342907774184281
2698,243,5,2,0.1176063645797302,0.3792314847210015,ICM,0.17084274267226818
2699,243,5,2,0.1176063645797302,0.3792314847210015,BASELINE,0.1699264139082549
2700,243,5,3,0.11587685921826357,0.09208359288999633,ICM,0.16990743349976473
2701,243,5,3,0.11587685921826357,0.09208359288999633,BASELINE,0.1244677310623192
2702,243,5,4,0.11414735385679696,0.1244677310623192,ICM,0.16896426698742756
2703,243,5,4,0.11414735385679696,0.1244677310623192,BASELINE,0.09208359288999633
2704,244,7,0,0.2733601070950469,0.36885543610166305,ICM,0.20635293225950785
2705,244,7,0,0.2733601070950469,0.36885543610166305,BASELINE,0.36885543610166305
2706,244,7,1,0.21204819277108433,0.10013972687028902,ICM,0.1826430288778107
2707,244,7,1,0.21204819277108433,0.10013972687028902,BASELINE,0.22795135624797033
2708,244,7,2,0.13654618473895583,0.22795135624797033,ICM,0.14569703193847086
2709,244,7,2,0.13654618473895583,0.22795135624797033,BASELINE,0.14910395337310065
2710,244,7,3,0.12717536813922356,0.04903686738339002,ICM,0.14030431200715549
2711,244,7,3,0.12717536813922356,0.04903686738339002,BASELINE,0.10013972687028902
2712,244,7,4,0.11914323962516733,0.14910395337310065,ICM,0.13550573211887804
2713,244,7,4,0.11914323962516733,0.14910395337310065,BASELINE,0.0691049788914147
2714,244,7,5,0.10575635876840696,0.0691049788914147,ICM,0.12711481930881313
2715,244,7,5,0.10575635876840696,0.0691049788914147,BASELINE,0.04903686738339002
2716,244,7,6,0.02597054886211513,0.03580768113217222,ICM,0.06238214348936581
2717,244,7,6,0.02597054886211513,0.03580768113217222,BASELINE,0.03580768113217222
2718,245,7,0,0.3537567084078712,0.21789937061156184,ICM,0.22837751471614773
2719,245,7,0,0.3537567084078712,0.21789937061156184,BASELINE,0.3525557536289882
2720,245,7,1,0.22898032200357782,0.15043111288972968,ICM,0.19037526555478124
2721,245,7,1,0.22898032200357782,0.15043111288972968,BASELINE,0.21789937061156184
2722,245,7,2,0.13595706618962433,0.055651762651435226,ICM,0.14971439221414184
2723,245,7,2,0.13595706618962433,0.055651762651435226,BASELINE,0.15043111288972968
2724,245,7,3,0.09212880143112702,0.10587550478407974,ICM,0.12387914840448
2725,245,7,3,0.09212880143112702,0.10587550478407974,BASELINE,0.10587550478407974
2726,245,7,4,0.07289803220035779,0.04159420817113545,ICM,0.11038124864584999
2727,245,7,4,0.07289803220035779,0.04159420817113545,BASELINE,0.07599228726306982
2728,245,7,5,0.06574239713774598,0.3525557536289882,ICM,0.10491883380829624
2729,245,7,5,0.06574239713774598,0.3525557536289882,BASELINE,0.055651762651435226
2730,245,7,6,0.050536672629695883,0.07599228726306982,ICM,0.09235359665630383
2731,245,7,6,0.050536672629695883,0.07599228726306982,BASELINE,0.04159420817113545
2732,246,9,0,0.2593900481540931,0.33498817787583196,ICM,0.18298258466563116
2733,246,9,0,0.2593900481540931,0.33498817787583196,BASELINE,0.33498817787583196
2734,246,9,1,0.20481540930979134,0.14320157426049418,ICM,0.16302933931774424
2735,246,9,1,0.20481540930979134,0.14320157426049418,BASELINE,0.20703454314154257
2736,246,9,2,0.11235955056179775,0.10066359934376917,ICM,0.11814465265908547
2737,246,9,2,0.11235955056179775,0.10066359934376917,BASELINE,0.14320157426049418
2738,246,9,3,0.10465489566613162,0.0719334536856637,ICM,0.11348125803302016
2739,246,9,3,0.10465489566613162,0.0719334536856637,BASELINE,0.10066359934376917
2740,246,9,4,0.09309791332263243,0.0522687425637647,ICM,0.10611966822738426
2741,246,9,4,0.09309791332263243,0.0522687425637647,BASELINE,0.0719334536856637
2742,246,9,5,0.06260032102728733,0.02904872535612659,ICM,0.08414894624795007
2743,246,9,5,0.06260032102728733,0.02904872535612659,BASELINE,0.0522687425637647
2744,246,9,6,0.058426966292134834,0.20703454314154257,ICM,0.08079708772001158
2745,246,9,6,0.058426966292134834,0.20703454314154257,BASELINE,0.03863049739609859
2746,246,9,7,0.05714285714285714,0.022230686376708574,ICM,0.07974624841498484
2747,246,9,7,0.05714285714285714,0.022230686376708574,BASELINE,0.02904872535612659
2748,246,9,8,0.04751203852327448,0.03863049739609859,ICM,0.07155021471419111
2749,246,9,8,0.04751203852327448,0.03863049739609859,BASELINE,0.022230686376708574
2750,247,2,0,0.7809853733641262,0.6570843953470493,ICM,0.5882768349525372
2751,247,2,0,0.7809853733641262,0.6570843953470493,BASELINE,0.6570843953470493
2752,247,2,1,0.21901462663587376,0.3429156046529507,ICM,0.41172316504746265
2753,247,2,1,0.21901462663587376,0.3429156046529507,BASELINE,0.3429156046529507
2754,248,6,0,0.23715256948610278,0.07928575042798472,ICM,0.1994100582730441
2755,248,6,0,0.23715256948610278,0.07928575042798472,BASELINE,0.3678367902411051
2756,248,6,1,0.20815836832633472,0.15701873856247733,ICM,0.18820094667835707
2757,248,6,1,0.20815836832633472,0.15701873856247733,BASELINE,0.2273402647180361
2758,248,6,2,0.1899620075984803,0.3678367902411051,ICM,0.18059577781692998
2759,248,6,2,0.1899620075984803,0.3678367902411051,BASELINE,0.15701873856247733
2760,248,6,3,0.18236352729454108,0.2273402647180361,ICM,0.17727463281791922
2761,248,6,3,0.18236352729454108,0.2273402647180361,BASELINE,0.11051097791345854
2762,248,6,4,0.1195760847830434,0.11051097791345854,ICM,0.14581735258862893
2763,248,6,4,0.1195760847830434,0.11051097791345854,BASELINE,0.07928575042798472
2764,248,6,5,0.0627874425114977,0.05800747813693825,ICM,0.10870123182511965
2765,248,6,5,0.0627874425114977,0.05800747813693825,BASELINE,0.05800747813693825
2766,249,2,0,0.665303340149966,0.38188756555549946,ICM,0.5390487598538398
2767,249,2,0,0.665303340149966,0.38188756555549946,BASELINE,0.6181124344445006
2768,249,2,1,0.3346966598500341,0.6181124344445006,ICM,0.46095124014616046
2769,249,2,1,0.3346966598500341,0.6181124344445006,BASELINE,0.38188756555549946
2770,250,6,0,0.5016666666666667,0.35074542071649395,ICM,0.2679229718389218
2771,250,6,0,0.5016666666666667,0.35074542071649395,BASELINE,0.35074542071649395
2772,250,6,1,0.1661111111111111,0.15837527163235066,ICM,0.18229465869927264
2773,250,6,1,0.1661111111111111,0.15837527163235066,BASELINE,0.2167424948987563
2774,250,6,2,0.14,0.1175937279557624,ICM,0.17085941190976406
2775,250,6,2,0.14,0.1175937279557624,BASELINE,0.15837527163235066
2776,250,6,3,0.07333333333333333,0.08867405538222636,ICM,0.13318465397245427
2777,250,6,3,0.07333333333333333,0.08867405538222636,BASELINE,0.1175937279557624
2778,250,6,4,0.06555555555555556,0.2167424948987563,ICM,0.12761294193883904
2779,250,6,4,0.06555555555555556,0.2167424948987563,BASELINE,0.08867405538222636
2780,250,6,5,0.05333333333333334,0.06786902941441036,ICM,0.11812536164075017
2781,250,6,5,0.05333333333333334,0.06786902941441036,BASELINE,0.06786902941441036
2782,251,10,0,0.17081967213114754,0.30283039596247446,ICM,0.1363007851632508
2783,251,10,0,0.17081967213114754,0.30283039596247446,BASELINE,0.30283039596247446
2784,251,10,1,0.15967213114754097,0.10257871643440686,ICM,0.13168885754711315
2785,251,10,1,0.15967213114754097,0.10257871643440686,BASELINE,0.1866849544912811
2786,251,10,2,0.12819672131147541,0.1866849544912811,ICM,0.11738700757792964
2787,251,10,2,0.12819672131147541,0.1866849544912811,BASELINE,0.13762875272153458
2788,251,10,3,0.11868852459016394,0.02298406695474429,ICM,0.11263543610592487
2789,251,10,3,0.11868852459016394,0.02298406695474429,BASELINE,0.10257871643440686
2790,251,10,4,0.0881967213114754,0.04592152658947607,ICM,0.09570843110293584
2791,251,10,4,0.0881967213114754,0.04592152658947607,BASELINE,0.07747468223795034
2792,251,10,5,0.08163934426229508,0.13762875272153458,ICM,0.09167292033941118
2793,251,10,5,0.08163934426229508,0.13762875272153458,BASELINE,0.05927652122963427
2794,251,10,6,0.07868852459016394,0.05927652122963427,ICM,0.08980414166957465
2795,251,10,6,0.07868852459016394,0.05927652122963427,BASELINE,0.04592152658947607
2796,251,10,7,0.07770491803278688,0.07747468223795034,ICM,0.0891736245576461
2797,251,10,7,0.07770491803278688,0.07747468223795034,BASELINE,0.03601946854338808
2798,251,10,8,0.05967213114754098,0.03601946854338808,ICM,0.07687560486654187
2799,251,10,8,0.05967213114754098,0.03601946854338808,BASELINE,0.02860091483510996
2800,251,10,9,0.036721311475409836,0.02860091483510996,ICM,0.058753191069681
2801,251,10,9,0.036721311475409836,0.02860091483510996,BASELINE,0.02298406695474429
2802,252,8,0,0.22018348623853212,0.14530102261270345,ICM,0.173285016055165
2803,252,8,0,0.22018348623853212,0.14530102261270345,BASELINE,0.33730735993086564
2804,252,8,1,0.21677588466579292,0.05566037735849057,ICM,0.17201700467257816
2805,252,8,1,0.21677588466579292,0.05566037735849057,BASELINE,0.20847256229295694
2806,252,8,2,0.17038007863695936,0.103348696528878,ICM,0.15313880856543838
2807,252,8,2,0.17038007863695936,0.103348696528878,BASELINE,0.14530102261270345
2808,252,8,3,0.1325032765399738,0.042182774016995536,ICM,0.1349826265732699
2809,252,8,3,0.1325032765399738,0.042182774016995536,BASELINE,0.103348696528878
2810,252,8,4,0.0944954128440367,0.07504680973642518,ICM,0.11333525142278478
2811,252,8,4,0.0944954128440367,0.07504680973642518,BASELINE,0.07504680973642518
2812,252,8,5,0.08558322411533421,0.33730735993086564,ICM,0.10761535398710055
2813,252,8,5,0.08558322411533421,0.33730735993086564,BASELINE,0.05566037735849057
2814,252,8,6,0.044036697247706424,0.20847256229295694,ICM,0.07638853874522808
2815,252,8,6,0.044036697247706424,0.20847256229295694,BASELINE,0.042182774016995536
2816,252,8,7,0.03604193971166448,0.03268039752268472,ICM,0.06923739997843617
2817,252,8,7,0.03604193971166448,0.03268039752268472,BASELINE,0.03268039752268472
2818,253,10,0,0.23986742424242424,0.05467043503210151,ICM,0.16482024329146358
2819,253,10,0,0.23986742424242424,0.05467043503210151,BASELINE,0.31426241131172855
2820,253,10,1,0.11534090909090909,0.19422911671455823,ICM,0.11252318480979931
2821,253,10,1,0.11534090909090909,0.19422911671455823,BASELINE,0.19422911671455823
2822,253,10,2,0.11202651515151515,0.04203014860557022,ICM,0.11072521513083468
2823,253,10,2,0.11202651515151515,0.04203014860557022,BASELINE,0.13708853039515212
2824,253,10,3,0.11022727272727273,0.03304967264097488,ICM,0.10973709794565871
2825,253,10,3,0.11022727272727273,0.03304967264097488,BASELINE,0.09878136079275528
2826,253,10,4,0.10179924242424243,0.31426241131172855,ICM,0.10499081465733057
2827,253,10,4,0.10179924242424243,0.31426241131172855,BASELINE,0.07269861054440649
2828,253,10,5,0.09024621212121212,0.09878136079275528,ICM,0.09814795053589143
2829,253,10,5,0.09024621212121212,0.09878136079275528,BASELINE,0.05467043503210151
2830,253,10,6,0.08371212121212121,0.07269861054440649,ICM,0.09409083824829856
2831,253,10,6,0.08371212121212121,0.07269861054440649,BASELINE,0.04203014860557022
2832,253,10,7,0.07774621212121212,0.13708853039515212,ICM,0.09025933347809958
2833,253,10,7,0.07774621212121212,0.13708853039515212,BASELINE,0.03304967264097488
2834,253,10,8,0.05397727272727273,0.026594856981376366,ICM,0.0736389529803606
2835,253,10,8,0.05397727272727273,0.026594856981376366,BASELINE,0.026594856981376366
2836,253,10,9,0.015056818181818182,0.026594856981376366,ICM,0.041066368922269836
2837,253,10,9,0.015056818181818182,0.026594856981376366,BASELINE,0.026594856981376366
2838,254,6,0,0.2967595224559409,0.057543716756800284,ICM,0.22332586228581108
2839,254,6,0,0.2967595224559409,0.057543716756800284,BASELINE,0.36803920358558756
2840,254,6,1,0.27515633882888,0.36803920358558756,ICM,0.21656242936546719
2841,254,6,1,0.27515633882888,0.36803920358558756,BASELINE,0.22746409313656737
2842,254,6,2,0.1667614174720485,0.22746409313656737,ICM,0.17481807649601544
2843,254,6,2,0.1667614174720485,0.22746409313656737,BASELINE,0.15728197889794204
2844,254,6,3,0.11464847451203335,0.0790853596758688,ICM,0.14784224648147973
2845,254,6,3,0.11464847451203335,0.0790853596758688,BASELINE,0.11058564794723397
2846,254,6,4,0.10555239719537617,0.15728197889794204,ICM,0.14244124432125896
2847,254,6,4,0.10555239719537617,0.15728197889794204,BASELINE,0.0790853596758688
2848,254,6,5,0.04112184953572105,0.11058564794723397,ICM,0.09501014104996781
2849,254,6,5,0.04112184953572105,0.11058564794723397,BASELINE,0.057543716756800284
2850,255,6,0,0.3932795698924731,0.22171174947721176,ICM,0.24765335153207246
2851,255,6,0,0.3932795698924731,0.22171174947721176,BASELINE,0.3587227416211933
2852,255,6,1,0.2513440860215054,0.3587227416211933,ICM,0.20969601444460287
2853,255,6,1,0.2513440860215054,0.3587227416211933,BASELINE,0.22171174947721176
